isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,genres
9780755311514,0755311515,The Science of Harry Potter,How Magic Really Works,Roger Highfield,Magic,http://books.google.com/books/content?id=0VCgNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Invisibility cloaks, flying broomsticks, magic doors - all the stuff of children's fantasy. But have you ever wondered if this magic could feasibly work? Roger Highfield explores the world of the Harry Potter stories and shows how cutting edge science can explain much of it. Exciting scientific concepts such as wormholes and general relativity and he also offers explanations for the more historical links between magic and science, investigating the archaelogical and anthropological evidence for witchcraft and dragons.",2002.0,4.04,374.0,19.0,['Fantasy']
9780760728505,076072850X,"20,000 Leagues Under the Sea",,Jules Verne,Science fiction,,Retells the adventures of a French professor and his two companions as they sail above and below the world's oceans as prisoners on the fabulous electric submarine of the deranged Captain Nemo.,2002.0,3.88,394.0,135778.0,['Sci-Fi']
9780761129585,0761129588,What to Expect the First Year,,Heidi Eisenberg Murkoff;Arlene Eisenberg;Sandee Eisenberg Hathaway,Family & Relationships,http://books.google.com/books/content?id=Nmj7-1leb3oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes each stage of child development, answers questions about child care, and includes information on common childhood ailments.",2003.0,3.88,832.0,11489.0,['Romance']
9780764585685,0764585681,CliffsComplete Hamlet,,William Shakespeare,Drama,http://books.google.com/books/content?id=CHTDf_lTUSwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the CliffsComplete guides, the novel's complete text and a glossary appear side-by-side with coordinating numbered lines to help you understand unusual words and phrasing. You'll also find all the commentary and resources of a standard CliffsNotes for Literature. CliffsComplete Hamlet covers details of the most widely produced and critiqued Shakespearean play. Written in poignant language, Hamlet contains all the elements necessary for a good tragedy, including a brave and daring hero who suffers a fatal flaw. Discover what happens to the complicated cast of characters — and save valuable studying time — all at once. Enhance your reading of Hamlet with these additional features: A summary and insightful commentary for each chapter Bibliography and historical background on the author, William Shakespeare A look at Early Modern England historical, intellectual, religious, and social context Insight into the play's classical elements and language A character map that graphically illustrates the relationships among the characters Review questions, a quiz, discussion guide, and activity ideas A Resource Center full of books, articles, films, and Web sites Streamline your literature study with all-in-one help from CliffsComplete guides!",2000.0,4.04,240.0,98.0,['Drama']
9780765347985,0765347989,First Meetings,In Ender's Universe,Orson Scott Card,Young Adult Fiction,http://books.google.com/books/content?id=g2NqmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Welcome to the Enderverse. When ""Ender's Game"" was first published as a novella twenty-five years ago few would have predicted that it would become one of the most successful ventures in publishing history. Expanded into a novel in 1985, Ender's Game won both the Hugo Award and the Nebula Award for Best Novel. Never out of print and translated into dozens of languages, it is the rare work of fiction that can truly be said to have transcended a genre. Ender's Game and its sequels have won dozens of prestigious awards and are as popular today among teens and young readers as adults. First Meetings is a collection of three novellas-plus the original ""Ender's Game""-that journey into the origins and the destiny of one Ender Wiggin. ""The Polish Boy"" begins in the wake between the first two Bugger Wars when the Hegemony is desperate to recruit brilliant military commanders to repel the alien invasion. In John Paul Wiggin-the future father of Ender -they believe they may have found their man. Or boy. In ""Teacher's Pest""-a novella written especially for this collection-a brilliant but insufferably arrogant John Paul Wiggin, now an American university student, matches wits with an equally brilliant graduate student named Theresa Brown. It is many years since the end of the Bugger Wars in ""The Investment Counselor."" Ender's reputation as a hero and savior has suffered a horrible reversal. Banished from Earth and slandered as a mass murderer, twenty-year-old Andrew Wiggin wanders incognito from planet to planet as a fugitive. Until a blackmailing tax inspector compromises his identity and threatens to expose Ender the Xenocide. Also reprinted here is the original landmark novella, ""Ender's Game,"" which first appeared in 1977. Fully illustrated, First Meetings is Orson Scott Card writing at the height of his considerable power about his most compelling character. THE ENDER UNIVERSE Ender series Ender’s Game / Speaker for the Dead / Xenocide / Children of the Mind / Ender in Exile / Children of the Fleet Ender’s Shadow series Ender’s Shadow / Shadow of the Hegemon / Shadow Puppets / Shadow of the Giant / Shadows in Flight The First Formic War (with Aaron Johnston) Earth Unaware / Earth Afire / Earth Awakens The Second Formic War (with Aaron Johnston) The Swarm / The Hive Ender novellas A War of Gifts / First Meetings",2004.0,3.83,212.0,10140.0,['Young Adult']
9780767903868,0767903862,In a Sunburned Country,,Bill Bryson,True Crime,http://books.google.com/books/content?id=7ZELqUsksIwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The author takes readers on a tour of the land Down Under that goes far beyond packaged-tour routes.,2001.0,4.07,335.0,68213.0,['Thriller']
9780786811052,0786811056,Sparrow Hawk Red,,Ben Mikaelsen,Adventure stories,http://books.google.com/books/content?id=x0g_6zX5q9AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Thirteen-year-old Ricky, the Mexican American son of a former Drug Enforcement Agency man, tries to avenge his mother's murder by crossing over into Mexico to steal a high-tech radar plane from drug smugglers.",1995.0,3.77,185.0,1.0,['Adventure']
9780801959318,0801959314,Infinite Jests,The Lighter Side of Science Fiction,Robert Silverberg,"Science fiction, American",,,1974.0,4.12,231.0,8.0,['Sci-Fi']
9780802130792,0802130798,"The Bald Soprano, and Other Plays",,Eugène Ionesco,Drama,http://books.google.com/books/content?id=WvvCJY7UPE8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Four original plays by French author Eugène Ionesco.,1982.0,4.04,160.0,5459.0,['Drama']
9780802131355,0802131352,India Song,,Marguerite Duras,Drama,http://books.google.com/books/content?id=2m160YyDxx4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Unseen voices narrate this story of the affair between the haunting Anne-Marie Stretter and the disgraced French vice-consul in Lahore. In the India of 1937, with the smell of laurels and leprosy permeating the air, the characters perform a dance of doomed love to the strains of a dying colonialism.",1988.0,3.61,146.0,277.0,['Drama']
9780802150455,0802150454,Every Good Boy Deserves Favor and Professional Foul,,Tom Stoppard,Drama,http://books.google.com/books/content?id=kyd5JkJAnn4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Stoppard's latest plays deal with the contrasting circumstances of a political prisoner and a mental patient in a Soviet insane asylum, and with assorted moral problems",1978.0,3.9,188.0,186.0,['Drama']
9780802151100,0802151108,"Exit the King, The Killer, and Macbett",Three Plays,Eugène Ionesco,Drama,http://books.google.com/books/content?id=XoeGOqalOCkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents three plays by twentieth-century dramatist Eugene Ionesco, including ""Exit the King,"" which traces the final hours of the once-great King Berenger the First; ""The Killer,"" a study of pure evil; and ""Macbett,"" a spoof of the Shakespearean tragedy.",1985.0,4.11,105.0,174.0,['Drama']
9780804833370,0804833370,The Golden Country,A Play About Christian Martyrs in Japan,Shusaku Endo;Shūsaku Endō,Drama,http://books.google.com/books/content?id=rXrWNsPIPEAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The events described in this exciting and provocative three-act play, a companion piece to Endo’s highly acclaimed novel Silence, take place in 1633, nearly a hundred years after Christianity was introduced into Japan. By this time, Japanese Christians were being cruelly persecuted by the government; every Christian searched out was made to apostatize or suffer a slow, agonizing death. The central character of 'The Golden Country' is Father Christopher Ferreira, a Portuguese Jesuit missionary. Given shelter by a Christian farming community, everyone looks to him for help, including one of his chief persecutors. When, after cruel torture, Father Ferriera apostatizes to the disbelief of his Japanese converts, the play reaches a climax that is later capped only by the courage, nobility and love of the martyrs. Father Francis Mathy’s detailed Introduction to this tightly constructed drama, which poses basic questions about the meaning of faith, love and fate, provides valuable historical background.",2003.0,3.74,128.0,44.0,['Drama']
9780805211160,0805211160,How to Be a Jewish Parent,A Practical Handbook for Family Life,Anita Diamant;Karen Kushner,Family & Relationships,http://books.google.com/books/content?id=esGb1piokh0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"How can I make the holidays interesting and meaningful to my child? Should I send my child to a Jewish day school? A Jewish summer camp? What kind of synagogue is best for my family? How do I plan a family trip to Israel or add Jewish heritage sites when traveling around the country or around the world? If you are, or hope to be, a Jewish parent in more than name, you have a lot of decisions to make. So many choices! But you can have no better guide to this wealth of opportunity than Anita Diamant. The author of popular books on Jewish weddings and baby rituals, Diamant now joins with family therapist Karen Kushner to help you through the next steps. They give creative, practical answers to these and many other questions, provide guidance on how to foster Jewish decision making for children of all ages, describe how to make your home a ""Jewish space,"" and explain the importance of synagogue membership, holiday celebrations, community service, and other family activities. Diamant and Kushner draw from many sources to describe the practices, customs, and values that go into creating a Jewish home. They combine insights from Jewish tradition with contemporary developmental thinking about how children learn and grow. They provide addresses (including Web sites) where you can find specific information and other resources. And since experience may be the best of all teachers, they share their own and other parents' stories and observations. For Diamant and Kushner, the number-one goal ofHow to Be a Jewish Parentis to give parents (and grandparents) guideposts to raising joyful children within the rich tradition of the Jewish faith and culture. No Jewish family should be without it.",2000.0,3.95,352.0,50.0,['Romance']
